userName,content,score,at,label_num,label,text_Clean,text_Normalization,text_StopWord,text_Tokenization,text_Stemmindo,text_String
Pengguna Google,Mantap sekali mempermudah perbankkaa,5,2025-01-09 15:36:09,1,positive,mantap sekali mempermudah perbankkaa,mantap sekali mempermudah perbankkaa,mantap mempermudah perbankkaa,"['mantap', 'mempermudah', 'perbankkaa']","['mantap', 'mudah', 'perbankkaa']",mantap mudah perbankkaa
Pengguna Google,Ok,5,2025-01-09 15:35:28,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,Susah membukanya....,4,2025-01-09 15:34:39,1,positive,susah membukanya,susah membukanya,susah membukanya,"['susah', 'membukanya']","['susah', 'buka']",susah buka
Pengguna Google,Lancar,5,2025-01-09 15:33:26,1,positive,lancar,lancar,lancar,['lancar'],['lancar'],lancar
Pengguna Google,"Dengan menggunakan aplikasi brimo, semua transaksi menjadi mudah,aman,dan tidak ribet.",5,2025-01-09 15:31:22,1,positive,dengan menggunakan aplikasi brimo semua transaksi menjadi mudah aman dan tidak ribet,dengan menggunakan aplikasi brimo semua transaksi menjadi mudah aman dan tidak ribet,aplikasi brimo transaksi mudah aman ribet,"['aplikasi', 'brimo', 'transaksi', 'mudah', 'aman', 'ribet']","['aplikasi', 'brimo', 'transaksi', 'mudah', 'aman', 'ribet']",aplikasi brimo transaksi mudah aman ribet
Pengguna Google,👍💯,5,2025-01-09 15:29:35,1,positive,,,,[],[],
Pengguna Google,Aplikasi ini sangat membantu dan sangat bagus..,5,2025-01-09 15:29:21,1,positive,aplikasi ini sangat membantu dan sangat bagus,aplikasi ini sangat membantu dan sangat bagus,aplikasi membantu bagus,"['aplikasi', 'membantu', 'bagus']","['aplikasi', 'bantu', 'bagus']",aplikasi bantu bagus
Pengguna Google,Knp yah ...kty srh di perbaharui ko jd susah masuk,5,2025-01-09 15:28:43,1,positive,knp yah kty srh di perbaharui ko jd susah masuk,kenapa ya kty srh di perbaharui kok jadi susah masuk,ya kty srh perbaharui susah masuk,"['ya', 'kty', 'srh', 'perbaharui', 'susah', 'masuk']","['ya', 'kty', 'srh', 'baharu', 'susah', 'masuk']",baharu susah masuk
Pengguna Google,Mantap sekali transaksi kemanapun lebih mudah 😇,5,2025-01-09 15:28:02,1,positive,mantap sekali transaksi kemanapun lebih mudah,mantap sekali transaksi kemanapun lebih mudah,mantap transaksi kemanapun mudah,"['mantap', 'transaksi', 'kemanapun', 'mudah']","['mantap', 'transaksi', 'mana', 'mudah']",mantap transaksi mana mudah
Pengguna Google,Mudah pemakaianya,5,2025-01-09 15:26:48,1,positive,mudah pemakaianya,mudah pemakaianya,mudah pemakaianya,"['mudah', 'pemakaianya']","['mudah', 'pemakaianya']",mudah pemakaianya
Pengguna Google,"Belum di Upgrade belum makin buruk, kecewa x lah, tolong diperbaiki segera",1,2025-01-09 15:25:11,-1,negative,belum di upgrade belum makin buruk kecewa x lah tolong diperbaiki segera,belum di upgrade belum makin buruk kecewa kali lah tolong diperbaiki segera,upgrade buruk kecewa kali tolong diperbaiki,"['upgrade', 'buruk', 'kecewa', 'kali', 'tolong', 'diperbaiki']","['upgrade', 'buruk', 'kecewa', 'kali', 'tolong', 'baik']",upgrade buruk kecewa kali tolong baik
Pengguna Google,Lama update,5,2025-01-09 15:21:52,1,positive,lama update,lama update,update,['update'],['update'],update
Pengguna Google,Terbaik,5,2025-01-09 15:20:39,1,positive,terbaik,terbaik,terbaik,['terbaik'],['baik'],baik
Pengguna Google,3583 👍,5,2025-01-09 15:16:24,1,positive,3583,3583,3583,['3583'],['3583'],3583
Pengguna Google,"Terimakasih, berkat ada brimo semua transaksi jadi lebih mudah.",5,2025-01-09 15:13:37,1,positive,terimakasih berkat ada brimo semua transaksi jadi lebih mudah,terimakasih berkat ada brimo semua transaksi jadi lebih mudah,terimakasih berkat brimo transaksi mudah,"['terimakasih', 'berkat', 'brimo', 'transaksi', 'mudah']","['terimakasih', 'berkat', 'brimo', 'transaksi', 'mudah']",terimakasih berkat brimo transaksi mudah
Pengguna Google,Luar biasa Brimo ku,5,2025-01-09 15:10:51,1,positive,luar biasa brimo ku,luar biasa brimo ku,brimo ku,"['brimo', 'ku']","['brimo', 'ku']",brimo
Pengguna Google,"sebelum di update masih bisa qris minimal saldo 25k, setelah diupdate malah minimal saldo brimo jd naik dan tidak bisa transfer qris lagi",1,2025-01-09 15:10:03,-1,negative,sebelum di update masih bisa qris minimal saldo 25k setelah diupdate malah minimal saldo brimo jd naik dan tidak bisa transfer qris lagi,sebelum di update masih bisa qris minimal saldo 25k setelah diupdate malah minimal saldo brimo jadi naik dan tidak bisa transfer qris lagi,update qris minimal saldo 25k diupdate minimal saldo brimo transfer qris,"['update', 'qris', 'minimal', 'saldo', '25k', 'diupdate', 'minimal', 'saldo', 'brimo', 'transfer', 'qris']","['update', 'qris', 'minimal', 'saldo', '25k', 'diupdate', 'minimal', 'saldo', 'brimo', 'transfer', 'qris']",update qris minimal saldo diupdate minimal saldo brimo transfer qris
Pengguna Google,Good,5,2025-01-09 15:02:24,1,positive,good,good,good,['good'],['good'],good
Pengguna Google,Good,5,2025-01-09 15:01:28,1,positive,good,good,good,['good'],['good'],good
Pengguna Google,Memudahkan,5,2025-01-09 15:00:23,1,positive,memudahkan,memudahkan,memudahkan,['memudahkan'],['mudah'],mudah
Pengguna Google,Sangat membantu segala transaksi,5,2025-01-09 14:58:34,1,positive,sangat membantu segala transaksi,sangat membantu segala transaksi,membantu transaksi,"['membantu', 'transaksi']","['bantu', 'transaksi']",bantu transaksi
Pengguna Google,"Ini parah sekali, setelah update sidik jari gak berfungsi, d suruh matikan aksebilitas tpi gak ada menu nya, .login pakai ussername dan password gagal mulu..orang mau transaksi jadi terganggu, sangat terganggu, dan malah di blokir karena mencoba masuk berulang ulang....mana kartu atm gak d kasih waktu bikin tabungan dulu.d suruh transaksi tanpa kartu..ehh sekarang malah gini..asli jengkel saya, merugikan SEKALI. apalagi yang berbisnis seperti saya, bisnis jadi macet, ABIS INI PINDAH BANK !!",1,2025-01-09 14:57:02,-1,negative,ini parah sekali setelah update sidik jari gak berfungsi d suruh matikan aksebilitas tpi gak ada menu nya login pakai ussername dan password gagal mulu orang mau transaksi jadi terganggu sangat terganggu dan malah di blokir karena mencoba masuk berulang ulang mana kartu atm gak d kasih waktu bikin tabungan dulu d suruh transaksi tanpa kartu ehh sekarang malah gini asli jengkel saya merugikan sekali apalagi yang berbisnis seperti saya bisnis jadi macet abis ini pindah bank,ini parah sekali setelah update sidik jari tidak berfungsi di suruh matikan aksebilitas tapi tidak ada menu ya login pakai ussername dan password gagal mulu orang mau transaksi jadi terganggu sangat terganggu dan malah di blokir karena mencoba masuk berulang ulang mana kartu atm tidak di kasih waktu bikin tabungan dulu di suruh transaksi tanpa kartu eh sekarang malah begini asli jengkel saya merugikan sekali apalagi yang berbisnis seperti saya bisnis jadi macet habis ini pindah bank,parah update sidik jari berfungsi suruh matikan aksebilitas menu ya login pakai ussername password gagal mulu orang transaksi terganggu terganggu blokir mencoba masuk berulang ulang kartu atm kasih bikin tabungan suruh transaksi kartu eh asli jengkel merugikan berbisnis bisnis macet habis pindah bank,"['parah', 'update', 'sidik', 'jari', 'berfungsi', 'suruh', 'matikan', 'aksebilitas', 'menu', 'ya', 'login', 'pakai', 'ussername', 'password', 'gagal', 'mulu', 'orang', 'transaksi', 'terganggu', 'terganggu', 'blokir', 'mencoba', 'masuk', 'berulang', 'ulang', 'kartu', 'atm', 'kasih', 'bikin', 'tabungan', 'suruh', 'transaksi', 'kartu', 'eh', 'asli', 'jengkel', 'merugikan', 'berbisnis', 'bisnis', 'macet', 'habis', 'pindah', 'bank']","['parah', 'update', 'sidik', 'jari', 'fungsi', 'suruh', 'mati', 'aksebilitas', 'menu', 'ya', 'login', 'pakai', 'ussername', 'password', 'gagal', 'mulu', 'orang', 'transaksi', 'ganggu', 'ganggu', 'blokir', 'coba', 'masuk', 'ulang', 'ulang', 'kartu', 'atm', 'kasih', 'bikin', 'tabung', 'suruh', 'transaksi', 'kartu', 'eh', 'asli', 'jengkel', 'rugi', 'bisnis', 'bisnis', 'macet', 'habis', 'pindah', 'bank']",parah update sidik jari fungsi suruh mati aksebilitas menu login pakai ussername password gagal mulu orang transaksi ganggu ganggu blokir coba masuk ulang ulang kartu kasih bikin tabung suruh transaksi kartu asli jengkel rugi bisnis bisnis macet habis pindah bank
Pengguna Google,aplikasi berjalan dengan lancar,5,2025-01-09 14:56:15,1,positive,aplikasi berjalan dengan lancar,aplikasi berjalan dengan lancar,aplikasi berjalan lancar,"['aplikasi', 'berjalan', 'lancar']","['aplikasi', 'jalan', 'lancar']",aplikasi jalan lancar
Pengguna Google,"Mau log in nyuruh update aplikasi tapi begitu masuk play store gak ada perintah update, jadi bingung padahal mau di pake",3,2025-01-09 14:53:22,0,neutral,mau log in nyuruh update aplikasi tapi begitu masuk play store gak ada perintah update jadi bingung padahal mau di pake,mau log ini nyuruh update aplikasi tapi begitu masuk play store tidak ada perintah update jadi bingung padahal mau di pakai,log nyuruh update aplikasi masuk play store perintah update bingung pakai,"['log', 'nyuruh', 'update', 'aplikasi', 'masuk', 'play', 'store', 'perintah', 'update', 'bingung', 'pakai']","['log', 'nyuruh', 'update', 'aplikasi', 'masuk', 'play', 'store', 'perintah', 'update', 'bingung', 'pakai']",nyuruh update aplikasi masuk play store perintah update bingung pakai
Pengguna Google,Aku suka sekali aplikasi BRImo ini,5,2025-01-09 14:49:40,1,positive,aku suka sekali aplikasi brimo ini,aku suka sekali aplikasi brimo ini,suka aplikasi brimo,"['suka', 'aplikasi', 'brimo']","['suka', 'aplikasi', 'brimo']",suka aplikasi brimo
Pengguna Google,Ribet bet lu apk ribet,1,2025-01-09 14:48:24,-1,negative,ribet bet lu apk ribet,ribet banget kamu apk ribet,ribet banget apk ribet,"['ribet', 'banget', 'apk', 'ribet']","['ribet', 'banget', 'apk', 'ribet']",ribet banget ribet
Pengguna Google,Susah sekali daftar udah sukses semua giliran masukin pin yg buat transaksi selalu gagal dengan kode SIXS mohon bantuannya.....,4,2025-01-09 14:47:37,1,positive,susah sekali daftar udah sukses semua giliran masukin pin yg buat transaksi selalu gagal dengan kode sixs mohon bantuannya,susah sekali daftar sudah sukses semua giliran memasuki pin yang buat transaksi selalu gagal dengan kode sixs mohon bantuannya,susah daftar sukses giliran memasuki pin transaksi gagal kode sixs mohon bantuannya,"['susah', 'daftar', 'sukses', 'giliran', 'memasuki', 'pin', 'transaksi', 'gagal', 'kode', 'sixs', 'mohon', 'bantuannya']","['susah', 'daftar', 'sukses', 'gilir', 'pasuk', 'pin', 'transaksi', 'gagal', 'kode', 'sixs', 'mohon', 'bantu']",susah daftar sukses gilir pasuk transaksi gagal kode sixs mohon bantu
Pengguna Google,Layanan bagus maksimal,5,2025-01-09 14:47:14,1,positive,layanan bagus maksimal,layanan bagus maksimal,layanan bagus maksimal,"['layanan', 'bagus', 'maksimal']","['layan', 'bagus', 'maksimal']",layan bagus maksimal
Pengguna Google,Mantab,5,2025-01-09 14:47:08,1,positive,mantab,mantab,mantab,['mantab'],['mantab'],mantab
Pengguna Google,"Setelah di update kenapa ga bisa masuk ,, ??",1,2025-01-09 14:47:02,-1,negative,setelah di update kenapa ga bisa masuk,setelah di update kenapa tidak bisa masuk,update masuk,"['update', 'masuk']","['update', 'masuk']",update masuk
Pengguna Google,"Brimo terlalu banyak potongan, setiap notifikasi biayamya dibebankan ke nasabah padahal itu bukan notifikasi mutasi transaksi yang dilakukan nasabah, kalau begini terus saya akan unisstal aplikasinya dan berpindah mbangkin yang lebih jelas biaya administrasinya",1,2025-01-09 14:41:15,-1,negative,brimo terlalu banyak potongan setiap notifikasi biayamya dibebankan ke nasabah padahal itu bukan notifikasi mutasi transaksi yang dilakukan nasabah kalau begini terus saya akan unisstal aplikasinya dan berpindah mbangkin yang lebih jelas biaya administrasinya,brimo terlalu banyak potongan setiap notifikasi biayamya dibebankan ke nasabah padahal itu bukan notifikasi mutasi transaksi yang dilakukan nasabah kalau begini terus saya akan unisstal aplikasinya dan berpindah mbangkin yang lebih jelas biaya administrasinya,brimo potongan notifikasi biayamya dibebankan nasabah notifikasi mutasi transaksi nasabah unisstal aplikasinya berpindah mbangkin biaya administrasinya,"['brimo', 'potongan', 'notifikasi', 'biayamya', 'dibebankan', 'nasabah', 'notifikasi', 'mutasi', 'transaksi', 'nasabah', 'unisstal', 'aplikasinya', 'berpindah', 'mbangkin', 'biaya', 'administrasinya']","['brimo', 'potong', 'notifikasi', 'biayamya', 'beban', 'nasabah', 'notifikasi', 'mutasi', 'transaksi', 'nasabah', 'unisstal', 'aplikasi', 'pindah', 'mbangkin', 'biaya', 'administrasi']",brimo potong notifikasi biayamya beban nasabah notifikasi mutasi transaksi nasabah unisstal aplikasi pindah mbangkin biaya administrasi
Pengguna Google,Terimakasih 🙏,5,2025-01-09 14:35:54,1,positive,terimakasih,terimakasih,terimakasih,['terimakasih'],['terimakasih'],terimakasih
Pengguna Google,👍👍,5,2025-01-09 14:35:48,1,positive,,,,[],[],
Pengguna Google,Bagus👍👍👍,5,2025-01-09 14:35:26,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Kenapa brimo saya nggak bisa di akses,1,2025-01-09 14:35:20,-1,negative,kenapa brimo saya nggak bisa di akses,kenapa brimo saya tidak bisa di akses,brimo akses,"['brimo', 'akses']","['brimo', 'akses']",brimo akses
Pengguna Google,Sangat bagus sekali,5,2025-01-09 14:34:13,1,positive,sangat bagus sekali,sangat bagus sekali,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Terimakasih sangat membantu,3,2025-01-09 14:33:47,0,neutral,terimakasih sangat membantu,terimakasih sangat membantu,terimakasih membantu,"['terimakasih', 'membantu']","['terimakasih', 'bantu']",terimakasih bantu
Pengguna Google,"Mudah2an digunakan, mudah2an amaan, sistem ny terjamin kerahasiaan nya, terus perketat keamanan akun",5,2025-01-09 14:32:08,1,positive,mudah2an digunakan mudah2an amaan sistem ny terjamin kerahasiaan nya terus perketat keamanan akun,mudah-mudahan digunakan mudah-mudahan amaan sistem nya terjamin kerahasiaan ya terus perketat keamanan akun,mudah-mudahan mudah-mudahan amaan sistem nya terjamin kerahasiaan ya perketat keamanan akun,"['mudah', 'mudahan', 'mudah', 'mudahan', 'amaan', 'sistem', 'nya', 'terjamin', 'kerahasiaan', 'ya', 'perketat', 'keamanan', 'akun']","['mudah', 'mudah', 'mudah', 'mudah', 'ama', 'sistem', 'nya', 'jamin', 'rahasia', 'ya', 'ketat', 'aman', 'akun']",mudah mudah mudah mudah sistem jamin rahasia ketat aman akun
Pengguna Google,BRIMO SANGAT MEMBANTU DLM USAHA SAYA,5,2025-01-09 14:32:07,1,positive,brimo sangat membantu dlm usaha saya,brimo sangat membantu dalam usaha saya,brimo membantu usaha,"['brimo', 'membantu', 'usaha']","['brimo', 'bantu', 'usaha']",brimo bantu usaha
Pengguna Google,sangat baik.,5,2025-01-09 14:28:38,1,positive,sangat baik,sangat baik,,[],[],
Pengguna Google,"Min saya mau nanya, kenapa BRImo saya id pw nya ga bisa masuk, tapi pas saya transfer ke dana saya dari luar bisa min, apa id saya di blokir min?",5,2025-01-09 14:28:22,1,positive,min saya mau nanya kenapa brimo saya id pw nya ga bisa masuk tapi pas saya transfer ke dana saya dari luar bisa min apa id saya di blokir min,min saya mau bertanya kenapa brimo saya id pw ya tidak bisa masuk tapi pas saya transfer ke dana saya dari luar bisa min apa id saya di blokir min,min brimo id pw ya masuk pas transfer dana min id blokir min,"['min', 'brimo', 'id', 'pw', 'ya', 'masuk', 'pas', 'transfer', 'dana', 'min', 'id', 'blokir', 'min']","['min', 'brimo', 'id', 'pw', 'ya', 'masuk', 'pas', 'transfer', 'dana', 'min', 'id', 'blokir', 'min']",brimo masuk transfer dana blokir
Pengguna Google,Kenapa seken KTP ga bisa² sya fto KTP sya suda terang dan bagus tapi tetap aja gagal🙏🙏🙏,4,2025-01-09 14:19:56,1,positive,kenapa seken ktp ga bisa² sya fto ktp sya suda terang dan bagus tapi tetap aja gagal,kenapa seken ktp tidak bisa² saya foto ktp saya sudah terang dan bagus tapi tetap saja gagal,seken ktp bisa² foto ktp terang bagus gagal,"['seken', 'ktp', 'bisa²', 'foto', 'ktp', 'terang', 'bagus', 'gagal']","['ken', 'ktp', 'bisa', 'foto', 'ktp', 'terang', 'bagus', 'gagal']",bisa foto terang bagus gagal
Pengguna Google,good,4,2025-01-09 14:18:23,1,positive,good,good,good,['good'],['good'],good
Pengguna Google,"Sangat memuaskan, semoga kedepannya makin terbaik.",5,2025-01-09 14:17:32,1,positive,sangat memuaskan semoga kedepannya makin terbaik,sangat memuaskan semoga kedepannya makin terbaik,memuaskan semoga kedepannya terbaik,"['memuaskan', 'semoga', 'kedepannya', 'terbaik']","['muas', 'moga', 'depan', 'baik']",muas moga depan baik
Pengguna Google,Ok,5,2025-01-09 14:16:51,1,positive,ok,ok,ok,['ok'],['ok'],
Pengguna Google,The best player pokoknya,5,2025-01-09 14:16:40,1,positive,the best player pokoknya,the best player pokoknya,the best player pokoknya,"['the', 'best', 'player', 'pokoknya']","['the', 'best', 'player', 'pokok']",best player pokok
Pengguna Google,Sangat membantu,5,2025-01-09 14:11:32,1,positive,sangat membantu,sangat membantu,membantu,['membantu'],['bantu'],bantu
Pengguna Google,mantap,5,2025-01-09 14:11:07,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,Aplikasi tdk bisa d update/instal. Mohon bantuannya,5,2025-01-09 14:11:07,1,positive,aplikasi tdk bisa d update instal mohon bantuannya,aplikasi tidak bisa di update instal mohon bantuannya,aplikasi update instal mohon bantuannya,"['aplikasi', 'update', 'instal', 'mohon', 'bantuannya']","['aplikasi', 'update', 'instal', 'mohon', 'bantu']",aplikasi update instal mohon bantu
Pengguna Google,Bagus sangat mudah,5,2025-01-09 14:08:42,1,positive,bagus sangat mudah,bagus sangat mudah,bagus mudah,"['bagus', 'mudah']","['bagus', 'mudah']",bagus mudah
Pengguna Google,Cara mudah untuk beli token listrik dan kebutuhan dan tagihan lainnya,5,2025-01-09 14:07:58,1,positive,cara mudah untuk beli token listrik dan kebutuhan dan tagihan lainnya,cara mudah untuk beli token listrik dan kebutuhan dan tagihan lainnya,mudah beli token listrik kebutuhan tagihan,"['mudah', 'beli', 'token', 'listrik', 'kebutuhan', 'tagihan']","['mudah', 'beli', 'token', 'listrik', 'butuh', 'tagih']",mudah beli token listrik butuh tagih
Pengguna Google,Okok,5,2025-01-09 14:07:32,1,positive,okok,okok,okok,['okok'],['okok'],okok
Pengguna Google,Sangat mmbantu,5,2025-01-09 14:06:23,1,positive,sangat mmbantu,sangat mmbantu,mmbantu,['mmbantu'],['mmbantu'],mmbantu
Pengguna Google,Good aplikasi,5,2025-01-09 13:59:28,1,positive,good aplikasi,good aplikasi,good aplikasi,"['good', 'aplikasi']","['good', 'aplikasi']",good aplikasi
Pengguna Google,Aplikasi perbankan yg terbaik. Fiturnya banyak. Mudah akses nya kemana-mana. Dan potongan nya juga termurah 🥰 thnkyou BRImo,5,2025-01-09 13:58:57,1,positive,aplikasi perbankan yg terbaik fiturnya banyak mudah akses nya kemana mana dan potongan nya juga termurah thnkyou brimo,aplikasi perbankan yang terbaik fiturnya banyak mudah akses ya kemana mana dan potongan ya juga termurah thnkyou brimo,aplikasi perbankan terbaik fiturnya mudah akses ya kemana potongan ya termurah thnkyou brimo,"['aplikasi', 'perbankan', 'terbaik', 'fiturnya', 'mudah', 'akses', 'ya', 'kemana', 'potongan', 'ya', 'termurah', 'thnkyou', 'brimo']","['aplikasi', 'perban', 'baik', 'fiturnya', 'mudah', 'akses', 'ya', 'mana', 'potong', 'ya', 'murah', 'thnkyou', 'brimo']",aplikasi perban baik fiturnya mudah akses mana potong murah thnkyou brimo
Pengguna Google,Updet malah gak bisa login lagi,1,2025-01-09 13:58:05,-1,negative,updet malah gak bisa login lagi,updet malah tidak bisa login lagi,updet login,"['updet', 'login']","['updet', 'login']",updet login
Pengguna Google,mudah bgt transaksi pakai BRImo,4,2025-01-09 13:57:00,1,positive,mudah bgt transaksi pakai brimo,mudah banget transaksi pakai brimo,mudah banget transaksi pakai brimo,"['mudah', 'banget', 'transaksi', 'pakai', 'brimo']","['mudah', 'banget', 'transaksi', 'pakai', 'brimo']",mudah banget transaksi pakai brimo
Pengguna Google,Sangat bagus,5,2025-01-09 13:56:59,1,positive,sangat bagus,sangat bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Aplikasi banyak masalah bukannya mempercepat masalah malah menambah masalah,1,2025-01-09 13:53:31,-1,negative,aplikasi banyak masalah bukannya mempercepat masalah malah menambah masalah,aplikasi banyak masalah bukannya mempercepat masalah malah menambah masalah,aplikasi mempercepat menambah,"['aplikasi', 'mempercepat', 'menambah']","['aplikasi', 'cepat', 'tambah']",aplikasi cepat tambah
Pengguna Google,Bagus,5,2025-01-09 13:53:13,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,"Sangat membantu, lbh cpt dimana pun bs",5,2025-01-09 13:51:08,1,positive,sangat membantu lbh cpt dimana pun bs,sangat membantu lebih cepat dimana pun bisa,membantu cepat dimana,"['membantu', 'cepat', 'dimana']","['bantu', 'cepat', 'mana']",bantu cepat mana
Pengguna Google,Saya memberikan bintang 5 karena saya merasa puas dengan aplikasi ini. Karena mempermudah saya dalam Transaksi dan aman dalam menyimpan uang,5,2025-01-09 13:48:54,1,positive,saya memberikan bintang 5 karena saya merasa puas dengan aplikasi ini karena mempermudah saya dalam transaksi dan aman dalam menyimpan uang,saya memberikan bintang 5 karena saya merasa puas dengan aplikasi ini karena mempermudah saya dalam transaksi dan aman dalam menyimpan uang,bintang 5 puas aplikasi mempermudah transaksi aman menyimpan uang,"['bintang', '5', 'puas', 'aplikasi', 'mempermudah', 'transaksi', 'aman', 'menyimpan', 'uang']","['bintang', '5', 'puas', 'aplikasi', 'mudah', 'transaksi', 'aman', 'simpan', 'uang']",bintang puas aplikasi mudah transaksi aman simpan uang
Pengguna Google,Brimo saya tidak bisa dibuka apa harus instal ulang ya,5,2025-01-09 13:48:16,1,positive,brimo saya tidak bisa dibuka apa harus instal ulang ya,brimo saya tidak bisa dibuka apa harus instal ulang ya,brimo dibuka instal ulang ya,"['brimo', 'dibuka', 'instal', 'ulang', 'ya']","['brimo', 'buka', 'instal', 'ulang', 'ya']",brimo buka instal ulang
Pengguna Google,kenapa saya tidak bisa menginstal BRimo ya,1,2025-01-09 13:46:41,-1,negative,kenapa saya tidak bisa menginstal brimo ya,kenapa saya tidak bisa menginstal brimo ya,menginstal brimo ya,"['menginstal', 'brimo', 'ya']","['menginstal', 'brimo', 'ya']",menginstal brimo
Pengguna Google,"Terima kasih, Aplikasi ini memudahkan aku untuk membeli pulsa, transfer dll tanpa harus ke Bank, apalagi rumahku jauh dari Bank.",5,2025-01-09 13:45:55,1,positive,terima kasih aplikasi ini memudahkan aku untuk membeli pulsa transfer dll tanpa harus ke bank apalagi rumahku jauh dari bank,terima kasih aplikasi ini memudahkan aku untuk membeli pulsa transfer dll tanpa harus ke bank apalagi rumahku jauh dari bank,terima kasih aplikasi memudahkan membeli pulsa transfer dll bank rumahku bank,"['terima', 'kasih', 'aplikasi', 'memudahkan', 'membeli', 'pulsa', 'transfer', 'dll', 'bank', 'rumahku', 'bank']","['terima', 'kasih', 'aplikasi', 'mudah', 'beli', 'pulsa', 'transfer', 'dll', 'bank', 'rumah', 'bank']",terima kasih aplikasi mudah beli pulsa transfer bank rumah bank
Pengguna Google,Ok ok,5,2025-01-09 13:45:03,1,positive,ok ok,ok ok,ok ok,"['ok', 'ok']","['ok', 'ok']",
Pengguna Google,Jadi mudah untuk bayar2.,5,2025-01-09 13:44:31,1,positive,jadi mudah untuk bayar2,jadi mudah untuk bayar2,mudah bayar2,"['mudah', 'bayar2']","['mudah', 'bayar2']",mudah bayar2
Pengguna Google,Lengkap,5,2025-01-09 13:44:15,1,positive,lengkap,lengkap,lengkap,['lengkap'],['lengkap'],lengkap
Pengguna Google,Mantap,5,2025-01-09 13:41:36,1,positive,mantap,mantap,mantap,['mantap'],['mantap'],mantap
Pengguna Google,Cepat mudah dan aman,5,2025-01-09 13:41:20,1,positive,cepat mudah dan aman,cepat mudah dan aman,cepat mudah aman,"['cepat', 'mudah', 'aman']","['cepat', 'mudah', 'aman']",cepat mudah aman
Pengguna Google,Bagus,3,2025-01-09 13:37:52,0,neutral,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Sangat Memuaskan,5,2025-01-09 13:36:15,1,positive,sangat memuaskan,sangat memuaskan,memuaskan,['memuaskan'],['muas'],muas
Pengguna Google,Bagus,5,2025-01-09 13:34:31,1,positive,bagus,bagus,bagus,['bagus'],['bagus'],bagus
Pengguna Google,Layanan yg baik dan cepat,5,2025-01-09 13:34:19,1,positive,layanan yg baik dan cepat,layanan yang baik dan cepat,layanan cepat,"['layanan', 'cepat']","['layan', 'cepat']",layan cepat
Pengguna Google,Sangat membatu,5,2025-01-09 13:31:56,1,positive,sangat membatu,sangat membatu,membatu,['membatu'],['batu'],batu
Pengguna Google,Lancar,5,2025-01-09 13:31:51,1,positive,lancar,lancar,lancar,['lancar'],['lancar'],lancar
Pengguna Google,kenapa dri kemaren susah banget daftar...gk ada masuk kode nya.pdhl nomer sama email udah bener,1,2025-01-09 13:31:17,-1,negative,kenapa dri kemaren susah banget daftar gk ada masuk kode nya pdhl nomer sama email udah bener,kenapa dari kemarin susah banget daftar tidak ada masuk kode ya padahal nomer sama email sudah benar,kemarin susah banget daftar masuk kode ya nomer email,"['kemarin', 'susah', 'banget', 'daftar', 'masuk', 'kode', 'ya', 'nomer', 'email']","['kemarin', 'susah', 'banget', 'daftar', 'masuk', 'kode', 'ya', 'nomer', 'email']",kemarin susah banget daftar masuk kode nomer email
Pengguna Google,"Baru Coba pakai, semoga tidak mengecewakan",5,2025-01-09 13:30:37,1,positive,baru coba pakai semoga tidak mengecewakan,baru coba pakai semoga tidak mengecewakan,coba pakai semoga mengecewakan,"['coba', 'pakai', 'semoga', 'mengecewakan']","['coba', 'pakai', 'moga', 'kecewa']",coba pakai moga kecewa
Pengguna Google,Gk cukup ruang tapi not bad,5,2025-01-09 13:22:51,1,positive,gk cukup ruang tapi not bad,tidak cukup ruang tapi not bad,ruang not bad,"['ruang', 'not', 'bad']","['ruang', 'not', 'bad']",ruang
Pengguna Google,Udah aku balikin lagi bintang 5,5,2025-01-09 13:21:54,1,positive,udah aku balikin lagi bintang 5,sudah aku balikin lagi bintang 5,balikin bintang 5,"['balikin', 'bintang', '5']","['balikin', 'bintang', '5']",balikin bintang
